registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo
2021_00028_pdf2,2021,2021-12-31,DSP - DESPACHO 4188/2021,DSP,DESPACHO,4188/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,2,Decisão
2021_02656_pdf1,2021,2021-08-27,REA - RESOLUÇÃO AUTORIZATIVA 10422/2021,REA,RESOLUÇÃO AUTORIZATIVA,10422/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2021_02656_pdf2,2021,2021-08-27,REA - RESOLUÇÃO AUTORIZATIVA 10422/2021,REA,RESOLUÇÃO AUTORIZATIVA,10422/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Voto
2021_02768_pdf2,2021,2021-08-23,DSP - DESPACHO 2524/2021,DSP,DESPACHO,2524/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,2,Nota Técnica
2021_04825_pdf2,2021,2021-05-12,DSP - DESPACHO 1328/2021,DSP,DESPACHO,1328/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,2,Nota Técnica
2016_00002_pdf1,2016,2016-12-30,DSP - DESPACHO 3386/2016,DSP,DESPACHO,3386/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,1,Texto Integral
2016_00002_pdf2,2016,2016-12-30,DSP - DESPACHO 3386/2016,DSP,DESPACHO,3386/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Registro,PREENCHIDA,2,Nota Técnica
2016_00008_pdf1,2016,2016-12-30,DSP - DESPACHO 3409/2016,DSP,DESPACHO,3409/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2016_00010_pdf1,2016,2016-12-30,DSP - DESPACHO 3411/2016,DSP,DESPACHO,3411/2016,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016_00012_pdf1,2016,2016-12-30,DSP - DESPACHO 3416/2016,DSP,DESPACHO,3416/2016,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liberação,PREENCHIDA,1,Texto Integral
2016_00013_pdf1,2016,2016-12-30,PRT - PORTARIA 267/2016,PRT,PORTARIA,267/2016,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016_00036_pdf1,2016,2016-12-29,PRT - PORTARIA 4382/2016,PRT,PORTARIA,4382/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,,1,Texto Integral
2016_00037_pdf1,2016,2016-12-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 2190/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2190/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2016_00054_pdf1,2016,2016-12-28,PRT - PORTARIA 714/2016,PRT,PORTARIA,714/2016,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2016_00058_pdf1,2016,2016-12-27,DSP - DESPACHO 3337/2016,DSP,DESPACHO,3337/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2016_00103_pdf2,2016,2016-12-23,PRT - PORTARIA 4361/2016,PRT,PORTARIA,4361/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,2,Voto
2016_00104_pdf2,2016,2016-12-23,PRT - PORTARIA 4362/2016,PRT,PORTARIA,4362/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2016_00162_pdf2,2016,2016-12-21,PRT - PORTARIA 4372/2016,PRT,PORTARIA,4372/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,,2,Voto
2016_00163_pdf2,2016,2016-12-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 2193/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2193/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,2,Voto
2016_00163_pdf3,2016,2016-12-21,REH - RESOLUÇÃO HOMOLOGATÓRIA 2193/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2193/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,3,Nota Técnica
2016_00194_pdf1,2016,2016-12-20,DSP - DESPACHO 3330/2016,DSP,DESPACHO,3330/2016,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2016_00195_pdf1,2016,2016-12-20,REA - RESOLUÇÃO AUTORIZATIVA 6157/2016,REA,RESOLUÇÃO AUTORIZATIVA,6157/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,1,Texto Integral
2016_00195_pdf2,2016,2016-12-20,REA - RESOLUÇÃO AUTORIZATIVA 6157/2016,REA,RESOLUÇÃO AUTORIZATIVA,6157/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,2,Voto
2016_00197_pdf1,2016,2016-12-20,REH - RESOLUÇÃO HOMOLOGATÓRIA 2194/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2194/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2016_00197_pdf2,2016,2016-12-20,REH - RESOLUÇÃO HOMOLOGATÓRIA 2194/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2194/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Voto
2016_00197_pdf3,2016,2016-12-20,REH - RESOLUÇÃO HOMOLOGATÓRIA 2194/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2194/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,3,Nota Técnica
2016_00225_pdf1,2016,2016-12-19,REA - RESOLUÇÃO AUTORIZATIVA 6146/2016,REA,RESOLUÇÃO AUTORIZATIVA,6146/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2016_00225_pdf2,2016,2016-12-19,REA - RESOLUÇÃO AUTORIZATIVA 6146/2016,REA,RESOLUÇÃO AUTORIZATIVA,6146/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,2,Voto
2016_00228_pdf1,2016,2016-12-19,REA - RESOLUÇÃO AUTORIZATIVA 6152/2016,REA,RESOLUÇÃO AUTORIZATIVA,6152/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2016_00228_pdf2,2016,2016-12-19,REA - RESOLUÇÃO AUTORIZATIVA 6152/2016,REA,RESOLUÇÃO AUTORIZATIVA,6152/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2016_00230_pdf1,2016,2016-12-19,REA - RESOLUÇÃO AUTORIZATIVA 6154/2016,REA,RESOLUÇÃO AUTORIZATIVA,6154/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,1,Texto Integral
2016_00230_pdf2,2016,2016-12-19,REA - RESOLUÇÃO AUTORIZATIVA 6154/2016,REA,RESOLUÇÃO AUTORIZATIVA,6154/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,2,Voto
2016_00259_pdf1,2016,2016-12-16,REH - RESOLUÇÃO HOMOLOGATÓRIA 2186/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2186/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,1,Texto Integral
2016_00259_pdf2,2016,2016-12-16,REH - RESOLUÇÃO HOMOLOGATÓRIA 2186/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2186/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,2,Voto
2016_00277_pdf1,2016,2016-12-15,DSP - DESPACHO 3271/2016,DSP,DESPACHO,3271/2016,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,1,Texto Integral
2016_00345_pdf2,2016,2016-12-12,DSP - DESPACHO 3203/2016,DSP,DESPACHO,3203/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,,2,Voto
2016_00389_pdf2,2016,2016-12-02,DSP - DESPACHO 3050/2016,DSP,DESPACHO,3050/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Voto
2016_00449_pdf2,2016,2016-12-01,DSP - DESPACHO 3113/2016,DSP,DESPACHO,3113/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,PREENCHIDA,2,Voto
2016_00563_pdf2,2016,2016-11-23,DSP - DESPACHO 2983/2016,DSP,DESPACHO,2983/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Autorização,PREENCHIDA,2,Voto
2016_00582_pdf1,2016,2016-11-23,REH - RESOLUÇÃO HOMOLOGATÓRIA 2172/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2172/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,1,Texto Integral
2016_00582_pdf2,2016,2016-11-23,REH - RESOLUÇÃO HOMOLOGATÓRIA 2172/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2172/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,2,Voto
2016_00910_pdf2,2016,2016-10-18,DSP - DESPACHO 2769/2016,DSP,DESPACHO,2769/2016,SRM/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,2,Nota Técnica
2016_00925_pdf2,2016,2016-10-17,DSP - DESPACHO 2760/2016,DSP,DESPACHO,2760/2016,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Nota Técnica
2016_01373_pdf2,2016,2016-09-12,PRT - PORTARIA 4171/2016,PRT,PORTARIA,4171/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alteração,,2,Voto
2016_01887_pdf2,2016,2016-07-28,DSP - DESPACHO 2012/2016,DSP,DESPACHO,2012/2016,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,PREENCHIDA,2,Nota Técnica
2016_02309_pdf3,2016,2016-06-22,REH - RESOLUÇÃO HOMOLOGATÓRIA 2079/2016,REH,RESOLUÇÃO HOMOLOGATÓRIA,2079/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aprovação,PREENCHIDA,3,Nota Técnica
2016_02359_pdf2,2016,2016-06-02,DSP - DESPACHO 1402/2016,DSP,DESPACHO,1402/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Fixação,,2,Voto
2016_02998_pdf1,2016,2016-04-11,PRT - PORTARIA 3927/2016,PRT,PORTARIA,3927/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,1,Texto Integral
2016_02998_pdf2,2016,2016-04-11,PRT - PORTARIA 3927/2016,PRT,PORTARIA,3927/2016,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Homologação,PREENCHIDA,2,Voto
2016_00006_pdf2,2016,2016-12-30,DSP - DESPACHO 3407/2016,DSP,DESPACHO,3407/2016,SCG/ANEEL,REVOGADA,1,Registro,PREENCHIDA,2,Decisão
2016_00129_pdf1,2016,2016-12-22,PRT - PORTARIA 711/2016,PRT,PORTARIA,711/2016,MME,REVOGADA,1,Alteração,,1,Texto Integral
2016_00721_pdf2,2016,2016-11-07,DSP - DESPACHO 2911/2016,DSP,DESPACHO,2911/2016,SCG/ANEEL,REVOGADA,1,Registro,PREENCHIDA,2,Voto
2022_00027_pdf1,2022,2022-12-29,DSP - DESPACHO 3640/2022,DSP,DESPACHO,3640/2022,SPE/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Reconhecida,PREENCHIDA,1,Texto Integral
2022_00162_pdf1,2022,2022-12-19,REA - RESOLUÇÃO AUTORIZATIVA 13297/2022,REA,RESOLUÇÃO AUTORIZATIVA,13297/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Outorga,,1,Texto Integral
2022_00162_pdf2,2022,2022-12-19,REA - RESOLUÇÃO AUTORIZATIVA 13297/2022,REA,RESOLUÇÃO AUTORIZATIVA,13297/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Outorga,,2,Voto
2022_00412_pdf1,2022,2022-12-08,REA - RESOLUÇÃO AUTORIZATIVA 13249/2022,REA,RESOLUÇÃO AUTORIZATIVA,13249/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Empresa Desenvolvedora de Empreendimentos Energéticos Ltda,PREENCHIDA,1,Texto Integral
2022_00412_pdf2,2022,2022-12-08,REA - RESOLUÇÃO AUTORIZATIVA 13249/2022,REA,RESOLUÇÃO AUTORIZATIVA,13249/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Empresa Desenvolvedora de Empreendimentos Energéticos Ltda,PREENCHIDA,2,Voto
2022_00432_pdf1,2022,2022-12-07,DSP - DESPACHO 3402/2022,DSP,DESPACHO,3402/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Desconhecimento,PREENCHIDA,1,Texto Integral
2022_00432_pdf2,2022,2022-12-07,DSP - DESPACHO 3402/2022,DSP,DESPACHO,3402/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Desconhecimento,PREENCHIDA,2,Voto
2022_00533_pdf2,2022,2022-12-02,DSP - DESPACHO 3444/2022,DSP,DESPACHO,3444/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,PREENCHIDA,2,Voto
2022_00537_pdf1,2022,2022-12-02,DSP - DESPACHO 3450/2022,DSP,DESPACHO,3450/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,UHE Jequié,PREENCHIDA,1,Texto Integral
2022_00616_pdf2,2022,2022-11-29,DSP - DESPACHO 3310/2022,DSP,DESPACHO,3310/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (transferência de controle societário),PREENCHIDA,2,Voto
2022_00633_pdf1,2022,2022-11-29,PRT - PORTARIA 6789/2022,PRT,PORTARIA,6789/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comissão Permanente de Avaliação de Documentos Sigilosos,,1,Texto Integral
2022_00633_pdf2,2022,2022-11-29,PRT - PORTARIA 6789/2022,PRT,PORTARIA,6789/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comissão Permanente de Avaliação de Documentos Sigilosos,,2,Voto
2022_00660_pdf1,2022,2022-11-25,DSP - DESPACHO 3183/2022,DSP,DESPACHO,3183/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Pedido de reconsideração,PREENCHIDA,1,Texto Integral
2022_00660_pdf2,2022,2022-11-25,DSP - DESPACHO 3183/2022,DSP,DESPACHO,3183/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Pedido de reconsideração,PREENCHIDA,2,Voto
2022_00930_pdf1,2022,2022-11-18,DSP - DESPACHO 3257/2022,DSP,DESPACHO,3257/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Alg Empreendimentos Imobiliários Ltda,PREENCHIDA,1,Texto Integral
2022_00952_pdf1,2022,2022-11-17,DSP - DESPACHO 3239/2022,DSP,DESPACHO,3239/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Outorga,PREENCHIDA,1,Texto Integral
2022_01056_pdf1,2022,2022-11-09,DSP - DESPACHO 3204/2022,DSP,DESPACHO,3204/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Optima Geração de Energia Ltda,PREENCHIDA,1,Texto Integral
2022_01070_pdf1,2022,2022-11-09,PRT - PORTARIA 340/2022,PRT,PORTARIA,340/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Convocação,PREENCHIDA,1,Texto Integral
2022_01070_pdf2,2022,2022-11-09,PRT - PORTARIA 340/2022,PRT,PORTARIA,340/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Convocação,PREENCHIDA,2,Voto
2022_01108_pdf1,2022,2022-11-08,DSP - DESPACHO 3208/2022,DSP,DESPACHO,3208/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Unidade geradora,PREENCHIDA,1,Texto Integral
2022_01120_pdf2,2022,2022-11-07,DSP - DESPACHO 3118/2022,DSP,DESPACHO,3118/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Aplicação,PREENCHIDA,2,Voto
2022_01138_pdf1,2022,2022-11-04,DSP - DESPACHO 3151/2022,DSP,DESPACHO,3151/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comissão Especial de Credenciamento,PREENCHIDA,1,Texto Integral
2022_01138_pdf2,2022,2022-11-04,DSP - DESPACHO 3151/2022,DSP,DESPACHO,3151/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comissão Especial de Credenciamento,PREENCHIDA,2,Voto
2022_01277_pdf2,2022,2022-10-26,DSP - DESPACHO 2965/2022,DSP,DESPACHO,2965/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Invalidação,PREENCHIDA,2,Voto
2022_01281_pdf1,2022,2022-10-26,DSP - DESPACHO 3058/2022,DSP,DESPACHO,3058/2022,SRD/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Tabela,PREENCHIDA,1,Texto Integral
2022_01292_pdf2,2022,2022-10-26,PRT - PORTARIA 325/2022,PRT,PORTARIA,325/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,,2,Voto
2022_01339_pdf1,2022,2022-10-21,DSP - DESPACHO 2975/2022,DSP,DESPACHO,2975/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Solicitação,PREENCHIDA,1,Texto Integral
2022_01339_pdf2,2022,2022-10-21,DSP - DESPACHO 2975/2022,DSP,DESPACHO,2975/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Solicitação,PREENCHIDA,2,Voto
2022_01399_pdf1,2022,2022-10-20,PRT - PORTARIA 052/2022,PRT,PORTARIA,052/2022,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Norma,PREENCHIDA,1,Texto Integral
2022_01452_pdf1,2022,2022-10-19,REA - RESOLUÇÃO AUTORIZATIVA 12836/2022,REA,RESOLUÇÃO AUTORIZATIVA,12836/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,,PREENCHIDA,1,Texto Integral
2022_01452_pdf2,2022,2022-10-19,REA - RESOLUÇÃO AUTORIZATIVA 12836/2022,REA,RESOLUÇÃO AUTORIZATIVA,12836/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,,PREENCHIDA,2,Voto
2022_01469_pdf1,2022,2022-10-18,DSP - DESPACHO 2933/2022,DSP,DESPACHO,2933/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Duck Park Hotelaria Ltda,PREENCHIDA,1,Texto Integral
2022_01696_pdf1,2022,2022-10-07,PRT - PORTARIA 293/2022,PRT,PORTARIA,293/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença para tratar de assuntos particulares,PREENCHIDA,1,Texto Integral
2022_01871_pdf1,2022,2022-09-30,REA - RESOLUÇÃO AUTORIZATIVA 12790/2022,REA,RESOLUÇÃO AUTORIZATIVA,12790/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Tranferência,PREENCHIDA,1,Texto Integral
2022_01871_pdf2,2022,2022-09-30,REA - RESOLUÇÃO AUTORIZATIVA 12790/2022,REA,RESOLUÇÃO AUTORIZATIVA,12790/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Tranferência,PREENCHIDA,2,Voto
2022_01881_pdf1,2022,2022-09-29,DSP - DESPACHO 2757/2022,DSP,DESPACHO,2757/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Rejeição,PREENCHIDA,1,Texto Integral
2022_01881_pdf2,2022,2022-09-29,DSP - DESPACHO 2757/2022,DSP,DESPACHO,2757/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Rejeição,PREENCHIDA,2,Voto
2022_01916_pdf1,2022,2022-09-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 3127/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3127/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,1,Texto Integral
2022_01916_pdf2,2022,2022-09-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 3127/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3127/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,2,Voto
2022_01916_pdf3,2022,2022-09-29,REH - RESOLUÇÃO HOMOLOGATÓRIA 3127/2022,REH,RESOLUÇÃO HOMOLOGATÓRIA,3127/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revogação,PREENCHIDA,3,Nota Técnica
2022_01933_pdf1,2022,2022-09-28,DSP - DESPACHO 2769/2022,DSP,DESPACHO,2769/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Avocamento,PREENCHIDA,1,Texto Integral
2022_01933_pdf2,2022,2022-09-28,DSP - DESPACHO 2769/2022,DSP,DESPACHO,2769/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Avocamento,PREENCHIDA,2,Nota Técnica
2022_01958_pdf1,2022,2022-09-27,DSP - DESPACHO 2751/2022,DSP,DESPACHO,2751/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Relatório Técnico,PREENCHIDA,1,Texto Integral
2022_02151_pdf1,2022,2022-09-21,REA - RESOLUÇÃO AUTORIZATIVA 12177/2022,REA,RESOLUÇÃO AUTORIZATIVA,12177/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Agrupamento,PREENCHIDA,1,Texto Integral
2022_02151_pdf2,2022,2022-09-21,REA - RESOLUÇÃO AUTORIZATIVA 12177/2022,REA,RESOLUÇÃO AUTORIZATIVA,12177/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Agrupamento,PREENCHIDA,2,Voto
2022_02156_pdf1,2022,2022-09-21,REA - RESOLUÇÃO AUTORIZATIVA 12682/2022,REA,RESOLUÇÃO AUTORIZATIVA,12682/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Servidão administrativa,PREENCHIDA,1,Texto Integral
2022_02156_pdf2,2022,2022-09-21,REA - RESOLUÇÃO AUTORIZATIVA 12682/2022,REA,RESOLUÇÃO AUTORIZATIVA,12682/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Servidão administrativa,PREENCHIDA,2,Voto
2022_02288_pdf1,2022,2022-09-13,REA - RESOLUÇÃO AUTORIZATIVA 12626/2022,REA,RESOLUÇÃO AUTORIZATIVA,12626/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revoga,PREENCHIDA,1,Texto Integral
2022_02288_pdf2,2022,2022-09-13,REA - RESOLUÇÃO AUTORIZATIVA 12626/2022,REA,RESOLUÇÃO AUTORIZATIVA,12626/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revoga,PREENCHIDA,2,Voto
2022_02309_pdf2,2022,2022-09-12,DSP - DESPACHO 2513/2022,DSP,DESPACHO,2513/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Derrogação,PREENCHIDA,2,Nota Técnica
2022_02320_pdf1,2022,2022-09-12,PRT - PORTARIA 6776/2022,PRT,PORTARIA,6776/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comitê Gerencial de Contratações,,1,Texto Integral
2022_02320_pdf2,2022,2022-09-12,PRT - PORTARIA 6776/2022,PRT,PORTARIA,6776/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Comitê Gerencial de Contratações,,2,Voto
2022_02631_pdf1,2022,2022-08-30,DSP - DESPACHO 2368/2022,DSP,DESPACHO,2368/2022,SGT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Amazonas Distribuidora de Energia S.A,PREENCHIDA,1,Texto Integral
2022_02719_pdf2,2022,2022-08-26,PRT - PORTARIA 252/2022,PRT,PORTARIA,252/2022,ANEEL,,0,Licença para tratar de assuntos particulares,PREENCHIDA,2,Voto
2022_02726_pdf1,2022,2022-08-25,DSP - DESPACHO 2331/2022,DSP,DESPACHO,2331/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Oliveira Energia Geração e Serviços Ltda,PREENCHIDA,1,Texto Integral
2022_02983_pdf2,2022,2022-08-15,DSP - DESPACHO 2211/2022,DSP,DESPACHO,2211/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Desconhecimento,PREENCHIDA,2,Decisão
2022_03387_pdf1,2022,2022-07-26,DSP - DESPACHO 1962/2022,DSP,DESPACHO,1962/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Brilhar Participações Ltda,PREENCHIDA,1,Texto Integral
2022_03522_pdf1,2022,2022-07-19,REA - RESOLUÇÃO AUTORIZATIVA 12243/2022,REA,RESOLUÇÃO AUTORIZATIVA,12243/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Atlas Brasil Comercializadora de Energia Ltda,PREENCHIDA,1,Texto Integral
2022_03522_pdf2,2022,2022-07-19,REA - RESOLUÇÃO AUTORIZATIVA 12243/2022,REA,RESOLUÇÃO AUTORIZATIVA,12243/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Atlas Brasil Comercializadora de Energia Ltda,PREENCHIDA,2,Voto
2022_03555_pdf1,2022,2022-07-18,PRT - PORTARIA 666/2022,PRT,PORTARIA,666/2022,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Dispensa,PREENCHIDA,1,Texto Integral
