registro_uid,ano,data_chave,titulo,sigla_titulo,tipo_ato_titulo,numero_titulo,autor,situacao_normalizada,revogada_flag,assunto_normalizado,ementa_status,pdf_ordem,pdf_tipo
2022_03555_pdf1,2022,2022-07-18,PRT - PORTARIA 666/2022,PRT,PORTARIA,666/2022,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Dispensa,PREENCHIDA,1,Texto Integral
2022_03619_pdf1,2022,2022-07-13,DSP - DESPACHO 1828/2022,DSP,DESPACHO,1828/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Exaurimento,,1,Texto Integral
2022_03619_pdf2,2022,2022-07-13,DSP - DESPACHO 1828/2022,DSP,DESPACHO,1828/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Exaurimento,,2,Decisão
2022_03663_pdf1,2022,2022-07-11,DSP - DESPACHO 009,DSP,DESPACHO,009,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Manifestação,PREENCHIDA,1,Texto Integral
2022_03670_pdf1,2022,2022-07-11,DSP - DESPACHO 1836/2022,DSP,DESPACHO,1836/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,KA Energia Ltda,PREENCHIDA,1,Texto Integral
2022_03676_pdf2,2022,2022-07-11,DSP - DESPACHO 1844/2022,DSP,DESPACHO,1844/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Pedido,PREENCHIDA,2,Decisão
2022_03899_pdf2,2022,2022-06-29,DSP - DESPACHO 1715/2022,DSP,DESPACHO,1715/2022,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,PREENCHIDA,2,Nota Técnica
2022_03957_pdf2,2022,2022-06-27,PRT - PORTARIA 6764/2022,PRT,PORTARIA,6764/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Determinação,PREENCHIDA,2,Voto
2022_04157_pdf1,2022,2022-06-15,REA - RESOLUÇÃO AUTORIZATIVA 11998/2022,REA,RESOLUÇÃO AUTORIZATIVA,11998/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,UHE Ilha Solteira,PREENCHIDA,1,Texto Integral
2022_04157_pdf2,2022,2022-06-15,REA - RESOLUÇÃO AUTORIZATIVA 11998/2022,REA,RESOLUÇÃO AUTORIZATIVA,11998/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,UHE Ilha Solteira,PREENCHIDA,2,Voto
2022_04158_pdf1,2022,2022-06-15,REA - RESOLUÇÃO AUTORIZATIVA 11999/2022,REA,RESOLUÇÃO AUTORIZATIVA,11999/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,,1,Texto Integral
2022_04158_pdf2,2022,2022-06-15,REA - RESOLUÇÃO AUTORIZATIVA 11999/2022,REA,RESOLUÇÃO AUTORIZATIVA,11999/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação de prazo,,2,Voto
2022_04327_pdf1,2022,2022-06-08,DSP - DESPACHO 1432/2022,DSP,DESPACHO,1432/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Julgamento,PREENCHIDA,1,Texto Integral
2022_04327_pdf2,2022,2022-06-08,DSP - DESPACHO 1432/2022,DSP,DESPACHO,1432/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Julgamento,PREENCHIDA,2,Voto
2022_04344_pdf1,2022,2022-06-08,REA - RESOLUÇÃO AUTORIZATIVA 11959/2022,REA,RESOLUÇÃO AUTORIZATIVA,11959/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Implantação,PREENCHIDA,1,Texto Integral
2022_04344_pdf2,2022,2022-06-08,REA - RESOLUÇÃO AUTORIZATIVA 11959/2022,REA,RESOLUÇÃO AUTORIZATIVA,11959/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Implantação,PREENCHIDA,2,Voto
2022_04374_pdf3,2022,2022-06-07,DSP - DESPACHO 1425/2022,DSP,DESPACHO,1425/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Pedido de reconsideração,PREENCHIDA,3,Nota Técnica
2022_04379_pdf1,2022,2022-06-07,DSP - DESPACHO 1500/2022,DSP,DESPACHO,1500/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Deslocamento,PREENCHIDA,1,Texto Integral
2022_04518_pdf1,2022,2022-05-30,DSP - DESPACHO 1373/2022,DSP,DESPACHO,1373/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Palmaplan Energia SPE S.A,PREENCHIDA,1,Texto Integral
2022_04518_pdf2,2022,2022-05-30,DSP - DESPACHO 1373/2022,DSP,DESPACHO,1373/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Palmaplan Energia SPE S.A,PREENCHIDA,2,Voto
2022_04519_pdf1,2022,2022-05-30,DSP - DESPACHO 1374/2022,DSP,DESPACHO,1374/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Desconstituição,PREENCHIDA,1,Texto Integral
2022_04519_pdf2,2022,2022-05-30,DSP - DESPACHO 1374/2022,DSP,DESPACHO,1374/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Desconstituição,PREENCHIDA,2,Voto
2022_04566_pdf2,2022,2022-05-27,DSP - DESPACHO 1286/2022,DSP,DESPACHO,1286/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Recurso,PREENCHIDA,2,Voto
2022_04696_pdf1,2022,2022-05-20,DSP - DESPACHO 1334/2022,DSP,DESPACHO,1334/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Retirada,PREENCHIDA,1,Texto Integral
2022_04700_pdf1,2022,2022-05-20,DSP - DESPACHO 1354/2022,DSP,DESPACHO,1354/2022,SRT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Compacta em espaçadores,PREENCHIDA,1,Texto Integral
2022_04878_pdf1,2022,2022-05-12,DSP - DESPACHO 1261/2022,DSP,DESPACHO,1261/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Getop Empreendimentos e Gestão Ltda,PREENCHIDA,1,Texto Integral
2022_05083_pdf2,2022,2022-05-05,DSP - DESPACHO 1159/2022,DSP,DESPACHO,1159/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Denegação,PREENCHIDA,2,Voto
2022_05129_pdf1,2022,2022-05-04,PRT - PORTARIA 6756/2022,PRT,PORTARIA,6756/2022,ANEEL,,0,Remanejamento,,1,Texto Integral
2022_05129_pdf2,2022,2022-05-04,PRT - PORTARIA 6756/2022,PRT,PORTARIA,6756/2022,ANEEL,,0,Remanejamento,,2,Voto
2022_05216_pdf1,2022,2022-05-02,DSP - DESPACHO 1147/2022,DSP,DESPACHO,1147/2022,SRD/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Amazonas Energia S.A,PREENCHIDA,1,Texto Integral
2022_05237_pdf1,2022,2022-04-29,DSP - DESPACHO 1100/2022,DSP,DESPACHO,1100/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Instalação,PREENCHIDA,1,Texto Integral
2022_05267_pdf2,2022,2022-04-28,DSP - DESPACHO 1032/2022,DSP,DESPACHO,1032/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Transferência,PREENCHIDA,2,Voto
2022_05405_pdf1,2022,2022-04-25,DSP - DESPACHO 997/2022,DSP,DESPACHO,997/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,ATE XXIII Transmissora de Energia S.A,PREENCHIDA,1,Texto Integral
2022_05405_pdf2,2022,2022-04-25,DSP - DESPACHO 997/2022,DSP,DESPACHO,997/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,ATE XXIII Transmissora de Energia S.A,PREENCHIDA,2,Voto
2022_05473_pdf1,2022,2022-04-20,PRT - PORTARIA 1311/2022,PRT,PORTARIA,1311/2022,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Rede básica,PREENCHIDA,1,Texto Integral
2022_05557_pdf1,2022,2022-04-18,PRT - PORTARIA 641/2022,PRT,PORTARIA,641/2022,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Reabertura,PREENCHIDA,1,Texto Integral
2022_05558_pdf1,2022,2022-04-18,PRT - PORTARIA 6750/2022,PRT,PORTARIA,6750/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Delegação,PREENCHIDA,1,Texto Integral
2022_05564_pdf1,2022,2022-04-14,DSP - DESPACHO 938/2022,DSP,DESPACHO,938/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Divisão,PREENCHIDA,1,Texto Integral
2022_05565_pdf1,2022,2022-04-14,DSP - DESPACHO 945/2022,DSP,DESPACHO,945/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Energias Renováveis Mazp Ltda,PREENCHIDA,1,Texto Integral
2022_05605_pdf1,2022,2022-04-13,DSP - DESPACHO 953/2022,DSP,DESPACHO,953/2022,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Elaboração,PREENCHIDA,1,Texto Integral
2022_05741_pdf2,2022,2022-04-08,DSP - DESPACHO 923/2022,DSP,DESPACHO,923/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extinção do processo,PREENCHIDA,2,Voto
2022_05747_pdf1,2022,2022-04-08,PRT - PORTARIA 074/2022,PRT,PORTARIA,074/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Acompanhamento,,1,Texto Integral
2022_05747_pdf2,2022,2022-04-08,PRT - PORTARIA 074/2022,PRT,PORTARIA,074/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Acompanhamento,,2,Voto
2022_05933_pdf2,2022,2022-03-29,DSP - DESPACHO 808/2022,DSP,DESPACHO,808/2022,ANEEL,,0,Celebração,,2,Voto
2022_06100_pdf1,2022,2022-03-23,DSP - DESPACHO 766/2022,DSP,DESPACHO,766/2022,SRD/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Procedimento,PREENCHIDA,1,Texto Integral
2022_06237_pdf1,2022,2022-03-18,REA - RESOLUÇÃO AUTORIZATIVA 11326/2022,REA,RESOLUÇÃO AUTORIZATIVA,11326/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Dispensa,PREENCHIDA,1,Texto Integral
2022_06237_pdf2,2022,2022-03-18,REA - RESOLUÇÃO AUTORIZATIVA 11326/2022,REA,RESOLUÇÃO AUTORIZATIVA,11326/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Dispensa,PREENCHIDA,2,Voto
2022_06243_pdf2,2022,2022-03-17,DSP - DESPACHO 614/2022,DSP,DESPACHO,614/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,,PREENCHIDA,2,Voto
2022_06256_pdf1,2022,2022-03-17,DSP - DESPACHO 691/2022,DSP,DESPACHO,691/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Arena Participações Societárias Ltda,PREENCHIDA,1,Texto Integral
2022_06602_pdf1,2022,2022-02-18,DSP - DESPACHO 490/2022,DSP,DESPACHO,490/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,ESB Engenharia Ltda,PREENCHIDA,1,Texto Integral
2022_06609_pdf1,2022,2022-02-18,DSP - DESPACHO 502/2022,DSP,DESPACHO,502/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Suspensão do processo,PREENCHIDA,1,Texto Integral
2022_06624_pdf2,2022,2022-02-17,DSP - DESPACHO 330/2022,DSP,DESPACHO,330/2022,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Perda de objeto,PREENCHIDA,2,Voto
2022_06998_pdf1,2022,2022-02-01,DSP - DESPACHO 269/2022,DSP,DESPACHO,269/2022,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Energias Complementares do Brasil - Geração de Energia Elétrica S.A,PREENCHIDA,1,Texto Integral
2021_00024_pdf1,2021,2021-12-31,DSP - DESPACHO 4184/2021,DSP,DESPACHO,4184/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro do Requerimento de Outorga,PREENCHIDA,1,Texto Integral
2021_00025_pdf1,2021,2021-12-31,DSP - DESPACHO 4185/2021,DSP,DESPACHO,4185/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Renovação,PREENCHIDA,1,Texto Integral
2021_00027_pdf1,2021,2021-12-31,DSP - DESPACHO 4187/2021,DSP,DESPACHO,4187/2021,SRG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,1,Texto Integral
2021_00029_pdf1,2021,2021-12-31,DSP - DESPACHO 4189/2021,DSP,DESPACHO,4189/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro de Intenção à Outorga de Autorização,PREENCHIDA,1,Texto Integral
2021_00050_pdf1,2021,2021-12-30,DSP - DESPACHO 4139/2021,DSP,DESPACHO,4139/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (transferência de controle societário),PREENCHIDA,1,Texto Integral
2021_00051_pdf1,2021,2021-12-30,DSP - DESPACHO 4157/2021,DSP,DESPACHO,4157/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro da Adequabilidade do Sumário Executivo,PREENCHIDA,1,Texto Integral
2021_00051_pdf2,2021,2021-12-30,DSP - DESPACHO 4157/2021,DSP,DESPACHO,4157/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Despacho de Registro da Adequabilidade do Sumário Executivo,PREENCHIDA,2,Nota Técnica
2021_00068_pdf1,2021,2021-12-30,DSP - DESPACHO 4177/2021,DSP,DESPACHO,4177/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Restabelecimento,PREENCHIDA,1,Texto Integral
2021_00068_pdf2,2021,2021-12-30,DSP - DESPACHO 4177/2021,DSP,DESPACHO,4177/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Restabelecimento,PREENCHIDA,2,Nota Técnica
2021_00069_pdf1,2021,2021-12-30,DSP - DESPACHO 4180/2021,DSP,DESPACHO,4180/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (alteração estatutária),,1,Texto Integral
2021_00069_pdf2,2021,2021-12-30,DSP - DESPACHO 4180/2021,DSP,DESPACHO,4180/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (alteração estatutária),,2,Nota Técnica
2021_00093_pdf1,2021,2021-12-24,DSP - DESPACHO 4090/2021,DSP,DESPACHO,4090/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Anuência (partes relacionadas),PREENCHIDA,1,Texto Integral
2021_00110_pdf1,2021,2021-12-24,PRT - PORTARIA 373/2021,PRT,PORTARIA,373/2021,SRH/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Licença para capacitação,PREENCHIDA,1,Texto Integral
2021_00131_pdf1,2021,2021-12-23,DSP - DESPACHO 3654/2021,DSP,DESPACHO,3654/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de reconsideração,PREENCHIDA,1,Texto Integral
2021_00131_pdf2,2021,2021-12-23,DSP - DESPACHO 3654/2021,DSP,DESPACHO,3654/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de reconsideração,PREENCHIDA,2,Voto
2021_00146_pdf2,2021,2021-12-23,DSP - DESPACHO 4094/2021,DSP,DESPACHO,4094/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Prorrogação,PREENCHIDA,2,Nota Técnica
2021_00161_pdf2,2021,2021-12-22,DSP - DESPACHO 3962/2021,DSP,DESPACHO,3962/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Voto
2021_00165_pdf1,2021,2021-12-22,DSP - DESPACHO 3968/2021,DSP,DESPACHO,3968/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Pedido de impugnação,PREENCHIDA,1,Texto Integral
2021_00165_pdf2,2021,2021-12-22,DSP - DESPACHO 3968/2021,DSP,DESPACHO,3968/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Pedido de impugnação,PREENCHIDA,2,Voto
2021_00167_pdf1,2021,2021-12-22,DSP - DESPACHO 3972/2021,DSP,DESPACHO,3972/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Redução,PREENCHIDA,1,Texto Integral
2021_00199_pdf1,2021,2021-12-22,REA - RESOLUÇÃO AUTORIZATIVA 10977/2021,REA,RESOLUÇÃO AUTORIZATIVA,10977/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,1,Texto Integral
2021_00199_pdf2,2021,2021-12-22,REA - RESOLUÇÃO AUTORIZATIVA 10977/2021,REA,RESOLUÇÃO AUTORIZATIVA,10977/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Declaração de Utilidade Pública,PREENCHIDA,2,Voto
2021_00206_pdf1,2021,2021-12-21,DSP - DESPACHO 3954/2021,DSP,DESPACHO,3954/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Reclassificação,PREENCHIDA,1,Texto Integral
2021_00206_pdf2,2021,2021-12-21,DSP - DESPACHO 3954/2021,DSP,DESPACHO,3954/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Reclassificação,PREENCHIDA,2,Voto
2021_00212_pdf1,2021,2021-12-21,DSP - DESPACHO 4064/2021,DSP,DESPACHO,4064/2021,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Atestado,PREENCHIDA,1,Texto Integral
2021_00222_pdf1,2021,2021-12-21,REA - RESOLUÇÃO AUTORIZATIVA 10990/2021,REA,RESOLUÇÃO AUTORIZATIVA,10990/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,PREENCHIDA,1,Texto Integral
2021_00222_pdf2,2021,2021-12-21,REA - RESOLUÇÃO AUTORIZATIVA 10990/2021,REA,RESOLUÇÃO AUTORIZATIVA,10990/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Concessão,PREENCHIDA,2,Voto
2021_00237_pdf2,2021,2021-12-20,DSP - DESPACHO 3956/2021,DSP,DESPACHO,3956/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Encerramento,,2,Voto
2021_00269_pdf1,2021,2021-12-20,REA - RESOLUÇÃO AUTORIZATIVA 10972/2021,REA,RESOLUÇÃO AUTORIZATIVA,10972/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Ajuste,,1,Texto Integral
2021_00269_pdf2,2021,2021-12-20,REA - RESOLUÇÃO AUTORIZATIVA 10972/2021,REA,RESOLUÇÃO AUTORIZATIVA,10972/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Ajuste,,2,Voto
2021_00344_pdf1,2021,2021-12-16,PRT - PORTARIA 1112/2021,PRT,PORTARIA,1112/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Garantia física,PREENCHIDA,1,Texto Integral
2021_00345_pdf1,2021,2021-12-16,PRT - PORTARIA 1113/2021,PRT,PORTARIA,1113/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Revisão,PREENCHIDA,1,Texto Integral
2021_00418_pdf1,2021,2021-12-13,DSP - DESPACHO 3525/2021,DSP,DESPACHO,3525/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,MME,PREENCHIDA,1,Texto Integral
2021_00418_pdf2,2021,2021-12-13,DSP - DESPACHO 3525/2021,DSP,DESPACHO,3525/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,MME,PREENCHIDA,2,Voto
2021_00420_pdf1,2021,2021-12-13,DSP - DESPACHO 3777/2021,DSP,DESPACHO,3777/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento parcial,PREENCHIDA,1,Texto Integral
2021_00420_pdf2,2021,2021-12-13,DSP - DESPACHO 3777/2021,DSP,DESPACHO,3777/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Provimento parcial,PREENCHIDA,2,Voto
2021_00497_pdf1,2021,2021-12-13,REH - RESOLUÇÃO HOMOLOGATÓRIA 2988/2021,REH,RESOLUÇÃO HOMOLOGATÓRIA,2988/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Pedido de reconsideração,PREENCHIDA,1,Texto Integral
2021_00497_pdf2,2021,2021-12-13,REH - RESOLUÇÃO HOMOLOGATÓRIA 2988/2021,REH,RESOLUÇÃO HOMOLOGATÓRIA,2988/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Pedido de reconsideração,PREENCHIDA,2,Voto
2021_00511_pdf1,2021,2021-12-10,PRT - PORTARIA 1105/2021,PRT,PORTARIA,1105/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Acesso,PREENCHIDA,1,Texto Integral
2021_00518_pdf1,2021,2021-12-10,PRT - PORTARIA 6707/2021,PRT,PORTARIA,6707/2021,SAF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Convalidação,,1,Texto Integral
2021_00532_pdf1,2021,2021-12-09,DSP - DESPACHO 3912/2021,DSP,DESPACHO,3912/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,UFV Bom Nome 02,PREENCHIDA,1,Texto Integral
2021_00542_pdf2,2021,2021-12-09,DSP - DESPACHO 3927/2021,DSP,DESPACHO,3927/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Arquivamento,PREENCHIDA,2,Decisão
2021_00553_pdf1,2021,2021-12-09,DSP - DESPACHO 3944/2021,DSP,DESPACHO,3944/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extinção do processo,PREENCHIDA,1,Texto Integral
2021_00553_pdf2,2021,2021-12-09,DSP - DESPACHO 3944/2021,DSP,DESPACHO,3944/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Extinção do processo,PREENCHIDA,2,Decisão
2021_00558_pdf1,2021,2021-12-08,DSP - DESPACHO 3726/2021,DSP,DESPACHO,3726/2021,SCT/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Conformidade,PREENCHIDA,1,Texto Integral
2021_00576_pdf1,2021,2021-12-08,PRT - PORTARIA 562/2021,PRT,PORTARIA,562/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Atendimento,PREENCHIDA,1,Texto Integral
2021_00582_pdf1,2021,2021-12-07,DSP - DESPACHO 3888/2021,DSP,DESPACHO,3888/2021,SEL/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Procedimento Competitivo Simplificado para Contratação de Reserva de Capacidade,PREENCHIDA,1,Texto Integral
2021_00588_pdf1,2021,2021-12-07,PRT - PORTARIA 1098/2021,PRT,PORTARIA,1098/2021,SPE/MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Montante de energia,PREENCHIDA,1,Texto Integral
2021_00593_pdf1,2021,2021-12-06,DSP - DESPACHO 3832/2021,DSP,DESPACHO,3832/2021,SFF/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Contrato,PREENCHIDA,1,Texto Integral
2021_00638_pdf1,2021,2021-12-02,DSP - DESPACHO 3830/2021,DSP,DESPACHO,3830/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Derrogação,PREENCHIDA,1,Texto Integral
2021_00700_pdf1,2021,2021-11-29,DSP - DESPACHO 3793/2021,DSP,DESPACHO,3793/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Descrição,PREENCHIDA,1,Texto Integral
2021_00704_pdf1,2021,2021-11-29,DSP - DESPACHO 3797/2021,DSP,DESPACHO,3797/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Liga Empreendimentos Imobiliários Ltda,PREENCHIDA,1,Texto Integral
2021_00787_pdf2,2021,2021-11-23,DSP - DESPACHO 3731/2021,DSP,DESPACHO,3731/2021,SFG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Restauração,PREENCHIDA,2,Nota Técnica
2021_00898_pdf1,2021,2021-11-17,DSP - DESPACHO 3621/2021,DSP,DESPACHO,3621/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Execução,PREENCHIDA,1,Texto Integral
2021_00914_pdf1,2021,2021-11-17,DSP - DESPACHO 3666/2021,DSP,DESPACHO,3666/2021,CEL/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Publicidade,,1,Texto Integral
2021_01032_pdf1,2021,2021-11-08,DSP - DESPACHO 3520/2021,DSP,DESPACHO,3520/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Urban Properties Participações Ltda,PREENCHIDA,1,Texto Integral
2021_01119_pdf1,2021,2021-11-03,DSP - DESPACHO 3466/2021,DSP,DESPACHO,3466/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Perda de objeto,PREENCHIDA,1,Texto Integral
2021_01119_pdf2,2021,2021-11-03,DSP - DESPACHO 3466/2021,DSP,DESPACHO,3466/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Perda de objeto,PREENCHIDA,2,Decisão
2021_01244_pdf1,2021,2021-10-26,DSP - DESPACHO 3376/2021,DSP,DESPACHO,3376/2021,SCG/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Invalidação,,1,Texto Integral
2021_01278_pdf2,2021,2021-10-25,DSP - DESPACHO 3370/2021,DSP,DESPACHO,3370/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Juízo de mérito,PREENCHIDA,2,Decisão
2021_01286_pdf1,2021,2021-10-25,PRT - PORTARIA 031/2021,PRT,PORTARIA,031/2021,MME,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Implementação,,1,Texto Integral
2021_01287_pdf1,2021,2021-10-22,DSP - DESPACHO 3259/2021,DSP,DESPACHO,3259/2021,SPE/ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Investimento,PREENCHIDA,1,Texto Integral
2021_01415_pdf1,2021,2021-10-18,DSP - DESPACHO 3227/2021,DSP,DESPACHO,3227/2021,ANEEL,NÃO CONSTA REVOGAÇÃO EXPRESSA,0,Medida cautelar,PREENCHIDA,1,Texto Integral
